J1803-3002B ~ fre08 ~ * ~ * ~ 0.004397 ~ 0 ~ fre08 ~ 192.6 ~ 0 ~ fre08 ~ misc ~ * ~ 2008 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ * ~ 0 ~ * ~ * ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ 1.025 ~ -3.926 ~ 18:03:34.1 ~ 0 ~ har96 ~ -30:02:02 ~ 0 ~ har96 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ GC:NGC6522 
J1803-3002C ~ fre08 ~ * ~ * ~ 0.005840 ~ 0 ~ fre08 ~ 194.5 ~ 0 ~ fre08 ~ misc ~ * ~ 2008 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ * ~ 0 ~ * ~ * ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ 1.025 ~ -3.926 ~ 18:03:34.1 ~ 0 ~ har96 ~ -30:02:02 ~ 0 ~ har96 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ GC:NGC6522 
J1803-3329 ~ kjv+10 ~ * ~ * ~ 0.633411983159 ~ 4.0e-12 ~ bbb+12 ~ 170.9 ~ 6.0e-01 ~ bbb+12 ~ htru_pks ~ * ~ 2010 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0.3372E-15 ~ 2.0e-19 ~ bbb+12 ~ 4.68e+11 ~ 2.98e+07 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ 358.015 ~ -5.637 ~ 18:03:44.453 ~ 4.0e-03 ~ bbb+12 ~ -33:29:10.7 ~ 3.0e-01 ~ bbb+12 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1804-0735 ~ dbl+93 ~ B1802-07 ~ dbl+93 ~ 0.02310085528430 ~ 3.0e-14 ~ hlk+04 ~ 186.316 ~ 1.3e-02 ~ hlk+04 ~ misc,htru_pks ~ * ~ 1993 ~ 2.61676335 ~ 1.0e-07 ~ hlk+04 ~ 0.21204 ~ 3.0e-05 ~ hlk+04 ~ 0.294553 ~ 4.671E-19 ~ 3.0e-22 ~ hlk+04 ~ 3.32e+09 ~ 7.84e+08 ~ 1.0 ~ 5.0e-01 ~ kxl+98 ~ -2.35 ~ 6.7e-01 ~ hwxh16 ~ 20.792 ~ 6.773 ~ 18:04:49.8954 ~ 1.6e-03 ~ hlk+04 ~ -07:35:24.69 ~ 1.1e-01 ~ hlk+04 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ GC:NGC6539 
J1804-2228 ~ mhl+02 ~ * ~ * ~ 0.57051063348 ~ 1.0e-10 ~ mhl+02 ~ 424 ~ 7.0e+00 ~ mhl+02 ~ pksmb,htru_pks ~ * ~ 2002 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 1.43E-16 ~ 1.0e-17 ~ mhl+02 ~ 2.89e+11 ~ 6.31e+07 ~ 0.20 ~ 4.0e-02 ~ mhl+02 ~ * ~ 0 ~ * ~ 7.722 ~ -0.397 ~ 18:04:28.19 ~ 9.0e-02 ~ mhl+02 ~ -22:28:18 ~ 5.5e+01 ~ mhl+02 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1804-2717 ~ llb+96 ~ * ~ * ~ 0.009343030844543 ~ 4.0e-15 ~ dcl+16 ~ 24.674 ~ 5.0e-03 ~ hlk+04 ~ pks70,pksmb ~ * ~ 1996 ~ 11.128711967 ~ 3.0e-09 ~ dcl+16 ~ 3.406E-5 ~ 1.6e-07 ~ dcl+16 ~ 0.200373 ~ 4.085E-20 ~ 5.0e-23 ~ dcl+16 ~ 6.25e+08 ~ 3.62e+09 ~ 0.4 ~ 2.0e-01 ~ kxl+98 ~ -2.9 ~ 1.5e+00 ~ tbms98 ~ 3.505 ~ -2.736 ~ 18:04:21.133087 ~ 1.9e-05 ~ dcl+16 ~ -27:17:31.335 ~ 4.0e-03 ~ dcl+16 ~ 2.56 ~ 1.5e-01 ~ dcl+16 ~ -17 ~ 3.0e+00 ~ dcl+16 ~ * ~ 0 ~ * ~ * 
J1804-28 ~ kek+13 ~ * ~ * ~ 1.273011 ~ 9.0e-06 ~ kek+13 ~ 203.5 ~ 0 ~ kek+13 ~ pksmb,htru_pks ~ * ~ 2013 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ * ~ 0 ~ * ~ * ~ * ~ 0.4 ~ 0 ~ kek+13 ~ * ~ 0 ~ * ~ 2.833 ~ -3.225 ~ 18:04:48 ~ 3.0e+01 ~ kek+13 ~ -28:07 ~ 7.0e+00 ~ kek+13 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1805+0306 ~ stwd85 ~ B1802+03 ~ stwd85 ~ 0.2187115654904 ~ 1.5e-12 ~ hlk+04 ~ 80.857 ~ 8.0e-03 ~ hlk+04 ~ gb3,pkssw,lotaas ~ * ~ 1985 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 9.99455E-16 ~ 7.0e-21 ~ hlk+04 ~ 4.73e+11 ~ 3.47e+06 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ 30.413 ~ 11.708 ~ 18:05:10.154 ~ 1.9e-03 ~ hlk+04 ~ +03:06:30.27 ~ 1.1e-01 ~ hlk+04 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1805+06 ~ cck+16 ~ * ~ * ~ 0.00213 ~ 0 ~ cck+16 ~ 65 ~ 0 ~ cck+16 ~ FermiAssoc ~ * ~ 2016 ~ 0.3375 ~ 0 ~ cck+16 ~ * ~ 0 ~ * ~ 0.022963 ~ * ~ 0 ~ * ~ * ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ 33.355 ~ 12.949 ~ 18:05:55 ~ 6.0e+01 ~ cck+16 ~ +06:14 ~ 1.5e+01 ~ cck+16 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ GRS:3FGL_J1805.9+0614[cck+16] 
J1805-0619 ~ ebvb01 ~ * ~ * ~ 0.454650713078 ~ 7.0e-12 ~ ebvb01 ~ 146.22 ~ 9.0e-02 ~ ebvb01 ~ pkssw,htru_pks ~ * ~ 2001 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 9.690E-16 ~ 1.3e-18 ~ ebvb01 ~ 6.72e+11 ~ 7.43e+06 ~ 0.9 ~ 2.0e-01 ~ jk18 ~ * ~ 0 ~ * ~ 21.990 ~ 7.225 ~ 18:05:31.436 ~ 9.0e-03 ~ ebvb01 ~ -06:19:45.4 ~ 4.0e-01 ~ ebvb01 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1805-1504 ~ lfl+06 ~ * ~ * ~ 1.1812692298 ~ 3.0e-10 ~ lfl+06 ~ 225 ~ 3.0e+00 ~ lfl+06 ~ pksmb,htru_pks ~ * ~ 2006 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 2.7E-16 ~ 3.0e-17 ~ lfl+06 ~ 5.75e+11 ~ 6.84e+07 ~ 3.7 ~ 7.0e-01 ~ jk18 ~ -1.8 ~ 2.0e-01 ~ jvk+18 ~ 14.246 ~ 3.093 ~ 18:05:06.10 ~ 1.7e-01 ~ lfl+06 ~ -15:04:36 ~ 1.8e+01 ~ lfl+06 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1805-2032 ~ mhl+02 ~ * ~ * ~ 0.40576948790 ~ 5.0e-11 ~ mhl+02 ~ 932.3 ~ 2.0e+00 ~ mhl+02 ~ pksmb,htru_pks ~ * ~ 2002 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 8.394E-15 ~ 7.0e-18 ~ mhl+02 ~ 1.87e+12 ~ 7.66e+05 ~ 0.7 ~ 1.0e-01 ~ mhl+02 ~ * ~ 0 ~ * ~ 9.530 ~ 0.313 ~ 18:05:37.09 ~ 6.0e-02 ~ mhl+02 ~ -20:32:51 ~ 2.1e+01 ~ mhl+02 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1805-2037 ~ mhl+02 ~ * ~ * ~ 0.357806774953 ~ 1.3e-11 ~ mhl+02 ~ 708.1 ~ 1.6e+00 ~ mhl+02 ~ pksmb,htru_pks ~ * ~ 2002 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 1.7555E-15 ~ 1.6e-18 ~ mhl+02 ~ 8.02e+11 ~ 3.23e+06 ~ 0.34 ~ 7.0e-02 ~ mhl+02 ~ * ~ 0 ~ * ~ 9.449 ~ 0.307 ~ 18:05:28.19 ~ 3.0e-02 ~ mhl+02 ~ -20:37:16 ~ 1.1e+01 ~ mhl+02 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1805-2447 ~ hfs+04 ~ * ~ * ~ 0.661401759025 ~ 1.4e-11 ~ hfs+04 ~ 269 ~ 3.0e+00 ~ hfs+04 ~ pksmb ~ * ~ 2004 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 5.8E-18 ~ 7.0e-19 ~ hfs+04 ~ 6.28e+10 ~ 1.8e+09 ~ 0.27 ~ 4.0e-02 ~ hfs+04 ~ * ~ 0 ~ * ~ 5.807 ~ -1.725 ~ 18:05:25.93 ~ 3.0e-02 ~ hfs+04 ~ -24:47:30 ~ 1.4e+01 ~ hfs+04 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1805-2948 ~ bbb+12 ~ * ~ * ~ 0.4283409894 ~ 2.0e-10 ~ bbb+12 ~ 167.9 ~ 9.0e-01 ~ bbb+12 ~ htru_pks ~ * ~ 2012 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0.474E-15 ~ 5.0e-18 ~ bbb+12 ~ 4.56e+11 ~ 1.43e+07 ~ 0.2 ~ 0.0e+00 ~ jk18 ~ * ~ 0 ~ * ~ 1.456 ~ -4.217 ~ 18:05:42.49 ~ 1.0e-02 ~ bbb+12 ~ -29:48:00 ~ 2.0e+00 ~ bbb+12 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1806+1023 ~ ebvb01 ~ * ~ * ~ 0.484286459778 ~ 2.0e-12 ~ jbo+09 ~ 52.03 ~ 7.0e-02 ~ jbo+09 ~ pkssw ~ * ~ 2001 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0.05725E-15 ~ 4.0e-20 ~ jbo+09 ~ 1.68e+11 ~ 1.34e+08 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ 37.305 ~ 14.560 ~ 18:06:52.114 ~ 3.0e-03 ~ jbo+09 ~ +10:23:18.30 ~ 1.2e-01 ~ jbo+09 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1806+2819 ~ kmk+18 ~ * ~ * ~ 0.01508366732422 ~ 2.0e-14 ~ kmk+18 ~ 18.6802 ~ 4.0e-04 ~ kmk+18 ~ gbncc,lotaas ~ * ~ 2018 ~ 43.866963 ~ 2.0e-06 ~ kmk+18 ~ 8.73E-5 ~ 0.0e+00 ~ kmk+18 ~ 0.242608 ~ 0.0000375E-15 ~ 5.0e-22 ~ kmk+18 ~ 7.61e+08 ~ 6.37e+09 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ 54.645 ~ 21.667 ~ 18:06:25.0658 ~ 5.0e-04 ~ kmk+18 ~ +28:19:01.115 ~ 5.0e-03 ~ kmk+18 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1806-1154 ~ stwd85 ~ B1804-12 ~ stwd85 ~ 0.522618385775 ~ 4.0e-12 ~ hlk+04 ~ 122.41 ~ 5.0e-02 ~ hlk+04 ~ gb3,pks70,pksmb,htru_pks ~ * ~ 1985 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 1.40877E-15 ~ 3.0e-20 ~ hlk+04 ~ 8.68e+11 ~ 5.88e+06 ~ 2.7 ~ 5.0e-01 ~ jk18 ~ -3.14 ~ 1.3e-01 ~ hwxh16 ~ 17.142 ~ 4.417 ~ 18:06:06.791 ~ 9.6e-03 ~ hlk+04 ~ -11:54:28.7 ~ 1.1e+00 ~ hlk+04 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1806-1618 ~ hfs+04 ~ * ~ * ~ 0.66830920992 ~ 5.0e-11 ~ hfs+04 ~ 319 ~ 5.0e+00 ~ hfs+04 ~ pksmb,htru_pks ~ * ~ 2004 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 8.62E-16 ~ 3.0e-18 ~ hfs+04 ~ 7.68e+11 ~ 1.23e+07 ~ 0.22 ~ 3.0e-02 ~ hfs+04 ~ * ~ 0 ~ * ~ 13.323 ~ 2.213 ~ 18:06:25.78 ~ 6.0e-02 ~ hfs+04 ~ -16:18:38 ~ 8.0e+00 ~ hfs+04 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1806-1920 ~ mhl+02 ~ * ~ * ~ 0.8797908756 ~ 7.0e-10 ~ mhl+02 ~ 683 ~ 7.0e+00 ~ mhl+02 ~ pksmb,htru_pks ~ * ~ 2002 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 1.7E-17 ~ 2.1e-17 ~ mhl+02 ~ 1.24e+11 ~ 8.19e+08 ~ 1.4 ~ 3.0e-01 ~ jk18 ~ * ~ 0 ~ * ~ 10.641 ~ 0.802 ~ 18:06:06.6 ~ 2.0e-01 ~ mhl+02 ~ -19:20:23 ~ 4.0e+01 ~ mhl+02 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1806-2125 ~ mhl+02 ~ * ~ * ~ 0.481824602 ~ 4.0e-09 ~ psj+19 ~ 747 ~ 1.0e+00 ~ pkj+13 ~ pksmb,htru_pks ~ * ~ 2002 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 1.17983E-13 ~ 5.0e-18 ~ psj+19 ~ 7.63e+12 ~ 6.47e+04 ~ 0.80 ~ 4.0e-02 ~ jvk+18 ~ -2.1 ~ 3.0e-01 ~ jvk+18 ~ 8.811 ~ -0.280 ~ 18:06:19.80 ~ 2.7e-01 ~ psj+19 ~ -21:27:55.58 ~ 7.3e-01 ~ psj+19 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1806-2135 ~ rsen ~ * ~ * ~ 0.328558 ~ 0 ~ * ~ 989.523 ~ 0 ~ * ~ * ~ * ~ 1089806188 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ * ~ 0 ~ * ~ * ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ 8.693 ~ -0.328 ~ 18:06:15.68 ~ 0 ~ * ~ -21:35:28.00 ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1807+04 ~ dsm+13 ~ * ~ * ~ 0.7989 ~ 0 ~ dsm+13 ~ 53 ~ 0 ~ dsm+13 ~ ar327 ~ * ~ 2013 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ * ~ 0 ~ * ~ * ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ 31.560 ~ 11.650 ~ 18:07:25 ~ 3.0e+01 ~ dsm+13 ~ +04:05 ~ 8.0e+00 ~ dsm+13 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1807+0756 ~ rtj+96 ~ * ~ * ~ 0.464300493199 ~ 2.0e-12 ~ clm+05 ~ 89.29 ~ 3.0e-02 ~ clm+05 ~ ar4,gb4 ~ * ~ 1996 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0.1294E-15 ~ 2.0e-19 ~ clm+05 ~ 2.48e+11 ~ 5.69e+07 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ 35.149 ~ 13.276 ~ 18:07:51.235 ~ 2.0e-03 ~ clm+05 ~ +07:56:43.39 ~ 5.0e-02 ~ clm+05 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1807-0847 ~ mlt+78 ~ B1804-08 ~ mlt+78 ~ 0.16372737101645 ~ 9.0e-14 ~ hlk+04 ~ 112.3802 ~ 1.1e-03 ~ hlk+04 ~ mol2,gb3,pks70,pkssw,pksmb,htru_pks ~ * ~ 1978 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 2.95274E-17 ~ 4.0e-22 ~ hlk+04 ~ 7.04e+10 ~ 8.79e+07 ~ 18.2 ~ 3.6e+00 ~ jk18 ~ -1.4 ~ 1.0e-01 ~ jvk+18 ~ 20.061 ~ 5.587 ~ 18:07:38.0274 ~ 4.0e-04 ~ hlk+04 ~ -08:47:43.27 ~ 2.0e-02 ~ hlk+04 ~ -5 ~ 4.0e+00 ~ fgml97 ~ 1 ~ 4.0e+00 ~ fgml97 ~ * ~ 0 ~ * ~ * 
J1807-0941 ~ fast ~ * ~ * ~ 0.2272417 ~ 0 ~ fast ~ 230 ~ 0 ~ fast ~ fast ~ * ~ 1089806188 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ * ~ 0 ~ * ~ * ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ 19.293 ~ 5.127 ~ 18:07:47.000 ~ 0 ~ fast ~ -09:41:14.000 ~ 0 ~ fast ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1807-2459A ~ rgh+01 ~ * ~ * ~ 0.00305944879892771758739 ~ 1.0e-22 ~ lfrj12 ~ 134.01272703491214462 ~ 1.0e-17 ~ lfrj12 ~ pksgc,pksmb,htru_pks ~ * ~ 2001 ~ 0.0710914870394035 ~ 1.0e-16 ~ lfrj12 ~ 0.00016690179121000 ~ 9.0e-05 ~ 0.008949 ~ -4.4274151338031258E-21 ~ 1.0e-36 ~ lfrj12 ~ * ~ * ~ 1.10 ~ 1.2e-01 ~ hfs+04 ~ * ~ 0 ~ * ~ 5.837 ~ -2.203 ~ 18:07:20.3561129 ~ 1.6e-05 ~ lfrj12 ~ -24:59:52.76118 ~ 6.5e-03 ~ lfrj12 ~ -0.2594918881813026 ~ 1.0e-16 ~ * ~ -22.645944691457988 ~ 1.0e-15 ~ * ~ * ~ 0 ~ * ~ GC:NGC6544 
J1807-2459B ~ cha03 ~ * ~ * ~ 0.00418617720284089 ~ 2.5e-16 ~ lfrj12 ~ 137.1535 ~ 2.0e-03 ~ lfrj12 ~ misc ~ * ~ 2003 ~ 9.9566681588 ~ 2.7e-09 ~ lfrj12 ~ 0.747033198 ~ 4.0e-08 ~ lfrj12 ~ 1.191720 ~ 8.23245E-20 ~ 1.8e-24 ~ lfrj12 ~ 5.94e+08 ~ 8.06e+08 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ 5.836 ~ -2.206 ~ 18:07:20.871209 ~ 5.3e-05 ~ lfrj12 ~ -25:00:01.915 ~ 1.7e-02 ~ lfrj12 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ GC:NGC6544 
J1807-2555 ~ pmsingle ~ * ~ * ~ 2.76413 ~ 8.0e-08 ~ pmsingle ~ 385.0 ~ 1.0e+00 ~ pmsingle ~ pksmb ~ * ~ 1089806188 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ * ~ 0 ~ * ~ * ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ 4.996 ~ -2.582 ~ 18:07 ~ 1.0e-01 ~ pmsingle ~ -25:55 ~ 1.0e+00 ~ pmsingle ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1807-2557 ~ kle+10 ~ * ~ * ~ 2.76419486975 ~ 4.0e-11 ~ kkl+11 ~ 385 ~ 1.0e+01 ~ kkl+11 ~ pksmb ~ * ~ 2010 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 4.994E-15 ~ 2.0e-18 ~ kkl+11 ~ 3.76e+12 ~ 8.77e+06 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ 4.987 ~ -2.646 ~ 18:07:13.66 ~ 1.0e-02 ~ kkl+11 ~ -25:57:20 ~ 5.0e+00 ~ kkl+11 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1807-2715 ~ mlt+78 ~ B1804-27 ~ mlt+78 ~ 0.827776461518 ~ 9.0e-12 ~ hlk+04 ~ 312.98 ~ 3.0e-02 ~ hlk+04 ~ mol2,pks70,pksmb,htru_pks ~ * ~ 1978 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 1.217251E-14 ~ 7.0e-20 ~ hlk+04 ~ 3.21e+12 ~ 1.08e+06 ~ 0.91 ~ 1.0e-01 ~ hfs+04 ~ -3.0 ~ 1.0e-01 ~ lylg95 ~ 3.843 ~ -3.257 ~ 18:07:08.495 ~ 8.2e-03 ~ hlk+04 ~ -27:15:03.0 ~ 1.4e+00 ~ hlk+04 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1808+00 ~ cnst96 ~ * ~ * ~ 0.425115 ~ 3.0e-06 ~ cnst96 ~ 141 ~ 2.8e+01 ~ cnst96 ~ ar4,pkssw ~ * ~ 1996 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ * ~ 0 ~ * ~ * ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ 28.480 ~ 9.844 ~ 18:08:19 ~ 1.6e+01 ~ cnst96 ~ +00:34 ~ 5.0e+00 ~ cnst96 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1808-0813 ~ mld+96 ~ * ~ * ~ 0.876044286677 ~ 6.0e-12 ~ hlk+04 ~ 151.27 ~ 6.0e-02 ~ hlk+04 ~ pks70,pkssw,pksmb,htru_pks ~ * ~ 1996 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 1.24020E-15 ~ 6.0e-20 ~ hlk+04 ~ 1.05e+12 ~ 1.12e+07 ~ 1.6 ~ 3.0e-01 ~ jk18 ~ -2.1 ~ 2.0e-01 ~ jvk+18 ~ 20.634 ~ 5.750 ~ 18:08:09.432 ~ 9.4e-03 ~ hlk+04 ~ -08:13:01.8 ~ 6.8e-01 ~ hlk+04 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1808-1020 ~ lfl+06 ~ * ~ * ~ 0.596993202504 ~ 4.0e-12 ~ lfl+06 ~ 225.3 ~ 8.0e-01 ~ lfl+06 ~ pksmb,htru_pks ~ * ~ 2006 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 7.725E-16 ~ 4.0e-19 ~ lfl+06 ~ 6.87e+11 ~ 1.22e+07 ~ 0.23 ~ 0 ~ lfl+06 ~ * ~ 0 ~ * ~ 18.828 ~ 4.600 ~ 18:08:45.634 ~ 6.0e-03 ~ lfl+06 ~ -10:20:48.3 ~ 4.0e-01 ~ lfl+06 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1808-1457 ~ rsen ~ * ~ * ~ 0.836422 ~ 0 ~ * ~ 307.443 ~ 0 ~ * ~ * ~ * ~ 1089806188 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ * ~ 0 ~ * ~ * ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ 14.715 ~ 2.491 ~ 18:08:13.39 ~ 0 ~ * ~ -14:57:37.2 ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1808-1517 ~ eklk13 ~ * ~ * ~ 0.544549207067 ~ 8.0e-12 ~ eklk13 ~ 205 ~ 5.0e+00 ~ eklk13 ~ pksmb,htru_pks ~ * ~ 2013 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 2.6671E-15 ~ 5.0e-19 ~ eklk13 ~ 1.22e+12 ~ 3.23e+06 ~ 0.35 ~ 3.0e-02 ~ eklk13 ~ * ~ 0 ~ * ~ 14.472 ~ 2.239 ~ 18:08:39.09 ~ 2.0e-02 ~ eklk13 ~ -15:17:40 ~ 2.0e+00 ~ eklk13 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1808-1726 ~ lfl+06 ~ * ~ * ~ 0.24103454795 ~ 9.0e-11 ~ lfl+06 ~ 536 ~ 7.0e+00 ~ lfl+06 ~ pksmb,htru_pks ~ * ~ 2006 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 1.2E-17 ~ 1.2e-17 ~ lfl+06 ~ 5.36e+10 ~ 3.29e+08 ~ 0.39 ~ 0 ~ lfl+06 ~ * ~ 0 ~ * ~ 12.599 ~ 1.188 ~ 18:08:42.3 ~ 3.0e-01 ~ lfl+06 ~ -17:26:27 ~ 4.2e+01 ~ lfl+06 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1808-1937 ~ rsen ~ * ~ * ~ 0.101666 ~ 0 ~ * ~ 969.243 ~ 0 ~ * ~ * ~ * ~ 1089806188 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ * ~ 0 ~ * ~ * ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ 10.625 ~ 0.261 ~ 18:08:05.14 ~ 0 ~ * ~ -19:37:01.15 ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
J1808-2024 ~ kds+98 ~ * ~ * ~ 7.55592 ~ 5.0e-05 ~ mte+05 ~ * ~ 0 ~ * ~ misc ~ * ~ 1998 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 5.49E-10 ~ 9.0e-12 ~ mte+05 ~ 2.06e+15 ~ 218 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ 9.996 ~ -0.242 ~ 18:08:39.337 ~ 4.0e-03 ~ icm+05 ~ -20:24:39.85 ~ 6.0e-02 ~ icm+05 ~ -4.5 ~ 1.4e+00 ~ tck12 ~ -6.9 ~ 2.0e+00 ~ tck12 ~ * ~ 0 ~ * ~ SNR:G10.0-0.3(?),XRS:SGR_1806-20 
J1808-2057 ~ cl86 ~ B1805-20 ~ cl86 ~ 0.918410326286 ~ 1.1e-11 ~ hlk+04 ~ 606.8 ~ 9.0e-01 ~ hlk+04 ~ jb2,pks1,pksmb,htru_pks ~ * ~ 1986 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 1.707608E-14 ~ 9.0e-20 ~ hlk+04 ~ 4.01e+12 ~ 8.52e+05 ~ 2.6 ~ 3.0e-01 ~ hfs+04 ~ -2.0 ~ 2.0e-01 ~ jvk+18 ~ 9.446 ~ -0.400 ~ 18:08:06.396 ~ 1.1e-02 ~ hlk+04 ~ -20:58:08 ~ 2.9e+00 ~ hlk+04 ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * ~ 0 ~ * ~ * 
